0 0.005025 0.000000 0.005025 0.005025 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005025 0.000000 0.010050 0.005025 0.005025 0.000000 0.005025 0.010050 0.000000 0.000000 0.000000 0.000000 0.000000 0.005025 0.025126 0.005025 0.015075 0.005025 0.000000 0.000000 0.005025 0.000000 0.000000 0.000000 0.000000 0.010050 0.000000 0.005025 0.000000 0.000000 0.000000 0.000000 0.005025 0.005025 0.000000 0.000000 0.000000 0.005025 0.010050 0.000000 0.000000 0.000000 0.000000 0.010050 0.000000 0.000000 0.005025 0.005025 0.010050 0.005025 0.000000 0.000000 0.015075 0.005025 0.005025 0.000000 0.000000 0.000000 0.000000 0.025126 0.000000 0.015075 0.000000 0.015075 0.000000 0.000000 0.005025 0.000000 0.010050 0.000000 0.020101 0.000000 0.005025 0.000000 0.005025 0.010050 0.000000 0.005025 0.010050 0.010050 0.015075 0.000000 0.005025 0.000000 0.000000 0.015075 0.000000 0.000000 0.000000 0.000000 0.000000 0.010050 0.005025 0.000000 0.000000 0.000000 0.010050 0.005025 0.010050 0.000000 0.000000 0.005025 0.005025 0.010050 0.005025 0.005025 0.000000 0.000000 0.010050 0.005025 0.000000 0.000000 0.000000 0.005025 0.000000 0.000000 0.010050 0.000000 0.000000 0.005025 0.000000 0.005025 0.005025 0.005025 0.000000 0.000000 0.015075 0.015075 0.000000 0.005025 0.005025 0.010050 0.005025 0.005025 0.015075 0.000000 0.000000 0.000000 0.000000 0.010050 0.000000 0.000000 0.005025 0.005025 0.000000 0.000000 0.005025 0.010050 0.000000 0.005025 0.005025 0.015075 0.000000 0.000000 0.000000 0.000000 0.015075 0.005025 0.010050 0.005025 0.005025 0.000000 0.015075 0.000000 0.000000 0.010050 0.000000 0.005025 0.000000 0.010050 0.000000 0.005025 0.005025 0.005025 0.010050 0.005025 0.000000 0.000000 0.000000 0.000000 0.005025 0.010050 0.005025 0.000000 0.000000 0.000000 0.005025 0.000000 0.015075 0.005025 0.000000 0.005025 0.000000 0.005025 0.005025 0.000000 0.005025 0.015075 0.005025 0.000000 0.000000 0.000000 0.005025 0.005025 0.000000 0.000000 0.015075 0.000000 0.010050 0.015075 0.000000 0.000000 0.010050 0.000000 0.005025 0.005025 0.005025 0.005025 0.000000 0.000000 0.000000 0.005025 0.010050 0.005025 0.000000 0.000000 0.010050 0.020101 0.015075 0.000000 0.005025 0.000000 0.010050 
0 0.005051 0.000000 0.000000 0.000000 0.000000 0.005051 0.000000 0.000000 0.005051 0.005051 0.000000 0.000000 0.015152 0.005051 0.000000 0.000000 0.000000 0.020202 0.010101 0.000000 0.000000 0.000000 0.000000 0.005051 0.000000 0.000000 0.005051 0.000000 0.000000 0.005051 0.000000 0.000000 0.025253 0.005051 0.010101 0.000000 0.005051 0.000000 0.005051 0.005051 0.010101 0.005051 0.000000 0.005051 0.000000 0.005051 0.005051 0.015152 0.000000 0.005051 0.010101 0.000000 0.005051 0.000000 0.010101 0.000000 0.010101 0.005051 0.000000 0.000000 0.000000 0.000000 0.005051 0.005051 0.010101 0.005051 0.020202 0.015152 0.005051 0.035354 0.000000 0.010101 0.005051 0.000000 0.000000 0.005051 0.005051 0.000000 0.005051 0.005051 0.005051 0.015152 0.015152 0.000000 0.005051 0.005051 0.000000 0.000000 0.000000 0.000000 0.005051 0.005051 0.000000 0.000000 0.005051 0.000000 0.000000 0.000000 0.010101 0.000000 0.000000 0.015152 0.030303 0.010101 0.000000 0.005051 0.020202 0.005051 0.000000 0.010101 0.005051 0.020202 0.000000 0.000000 0.005051 0.005051 0.010101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005051 0.000000 0.010101 0.000000 0.000000 0.010101 0.000000 0.015152 0.005051 0.000000 0.005051 0.000000 0.000000 0.000000 0.000000 0.005051 0.000000 0.000000 0.005051 0.010101 0.000000 0.000000 0.000000 0.005051 0.000000 0.000000 0.000000 0.010101 0.010101 0.000000 0.000000 0.000000 0.005051 0.000000 0.000000 0.010101 0.000000 0.000000 0.005051 0.010101 0.000000 0.005051 0.000000 0.000000 0.000000 0.005051 0.000000 0.000000 0.005051 0.000000 0.000000 0.000000 0.005051 0.000000 0.000000 0.000000 0.000000 0.000000 0.015152 0.000000 0.010101 0.000000 0.000000 0.005051 0.000000 0.005051 0.015152 0.005051 0.000000 0.000000 0.000000 0.005051 0.000000 0.005051 0.005051 0.000000 0.005051 0.000000 0.000000 0.000000 0.010101 0.005051 0.005051 0.005051 0.000000 0.005051 0.000000 0.000000 0.005051 0.000000 0.025253 0.005051 0.000000 0.000000 0.005051 0.005051 0.000000 0.000000 0.000000 0.005051 0.000000 0.015152 0.005051 0.000000 0.020202 0.000000 0.005051 0.000000 0.010101 0.010101 0.000000 0.005051 0.005051 0.005051 0.000000 0.005051 0.010101 0.010101 0.005051 0.005051 0.000000 0.000000 
0 0.000000 0.000000 0.000000 0.010000 0.000000 0.000000 0.000000 0.000000 0.020000 0.000000 0.000000 0.000000 0.050000 0.000000 0.015000 0.000000 0.000000 0.000000 0.000000 0.000000 0.010000 0.030000 0.005000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.050000 0.005000 0.000000 0.000000 0.000000 0.000000 0.000000 0.020000 0.010000 0.000000 0.005000 0.000000 0.000000 0.000000 0.000000 0.010000 0.000000 0.005000 0.000000 0.000000 0.000000 0.010000 0.000000 0.000000 0.000000 0.010000 0.000000 0.000000 0.010000 0.000000 0.005000 0.005000 0.010000 0.005000 0.000000 0.000000 0.005000 0.010000 0.010000 0.000000 0.000000 0.000000 0.005000 0.000000 0.000000 0.000000 0.005000 0.000000 0.000000 0.000000 0.005000 0.000000 0.000000 0.005000 0.000000 0.000000 0.000000 0.000000 0.005000 0.000000 0.015000 0.010000 0.000000 0.010000 0.000000 0.000000 0.000000 0.005000 0.000000 0.005000 0.000000 0.005000 0.005000 0.005000 0.000000 0.000000 0.000000 0.005000 0.005000 0.000000 0.025000 0.005000 0.000000 0.000000 0.005000 0.000000 0.000000 0.000000 0.000000 0.005000 0.010000 0.015000 0.010000 0.005000 0.015000 0.000000 0.000000 0.000000 0.000000 0.010000 0.000000 0.015000 0.005000 0.000000 0.015000 0.000000 0.005000 0.000000 0.010000 0.000000 0.010000 0.010000 0.000000 0.010000 0.000000 0.000000 0.020000 0.000000 0.000000 0.005000 0.010000 0.000000 0.000000 0.015000 0.000000 0.000000 0.005000 0.000000 0.000000 0.005000 0.000000 0.015000 0.000000 0.000000 0.010000 0.015000 0.005000 0.000000 0.005000 0.000000 0.015000 0.000000 0.000000 0.010000 0.005000 0.000000 0.000000 0.005000 0.000000 0.000000 0.005000 0.000000 0.020000 0.000000 0.000000 0.005000 0.020000 0.010000 0.000000 0.010000 0.005000 0.000000 0.000000 0.000000 0.005000 0.000000 0.015000 0.000000 0.005000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005000 0.030000 0.000000 0.005000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.015000 0.005000 0.000000 0.015000 0.000000 0.005000 0.000000 0.005000 0.005000 0.000000 0.000000 0.000000 0.000000 0.000000 0.010000 0.000000 0.005000 0.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005000 0.000000 0.000000 0.000000 0.005000 0.025000 0.000000 0.000000 
0 0.004950 0.004950 0.004950 0.009901 0.000000 0.000000 0.004950 0.000000 0.004950 0.000000 0.009901 0.000000 0.000000 0.004950 0.004950 0.000000 0.004950 0.014851 0.004950 0.000000 0.004950 0.004950 0.000000 0.004950 0.000000 0.004950 0.014851 0.014851 0.004950 0.000000 0.000000 0.004950 0.014851 0.000000 0.004950 0.009901 0.000000 0.000000 0.009901 0.004950 0.000000 0.000000 0.000000 0.000000 0.004950 0.009901 0.000000 0.000000 0.000000 0.000000 0.000000 0.004950 0.000000 0.000000 0.004950 0.000000 0.004950 0.000000 0.004950 0.000000 0.004950 0.000000 0.000000 0.000000 0.014851 0.004950 0.000000 0.014851 0.009901 0.000000 0.004950 0.004950 0.000000 0.004950 0.009901 0.000000 0.004950 0.004950 0.000000 0.000000 0.004950 0.004950 0.004950 0.000000 0.000000 0.000000 0.004950 0.000000 0.009901 0.004950 0.000000 0.029703 0.014851 0.004950 0.004950 0.009901 0.014851 0.000000 0.009901 0.000000 0.000000 0.000000 0.009901 0.014851 0.004950 0.014851 0.000000 0.004950 0.004950 0.000000 0.000000 0.004950 0.000000 0.000000 0.000000 0.004950 0.000000 0.009901 0.000000 0.000000 0.004950 0.000000 0.000000 0.000000 0.000000 0.004950 0.000000 0.000000 0.009901 0.000000 0.000000 0.014851 0.004950 0.014851 0.000000 0.000000 0.009901 0.000000 0.004950 0.009901 0.004950 0.004950 0.004950 0.014851 0.004950 0.000000 0.000000 0.000000 0.000000 0.000000 0.004950 0.004950 0.000000 0.004950 0.000000 0.000000 0.000000 0.000000 0.000000 0.004950 0.004950 0.014851 0.000000 0.000000 0.004950 0.000000 0.004950 0.004950 0.009901 0.000000 0.009901 0.004950 0.009901 0.004950 0.000000 0.000000 0.004950 0.000000 0.009901 0.004950 0.019802 0.000000 0.004950 0.014851 0.000000 0.000000 0.004950 0.009901 0.000000 0.000000 0.014851 0.000000 0.000000 0.000000 0.004950 0.000000 0.000000 0.000000 0.000000 0.000000 0.004950 0.000000 0.004950 0.000000 0.004950 0.004950 0.009901 0.004950 0.004950 0.000000 0.004950 0.004950 0.000000 0.000000 0.009901 0.019802 0.000000 0.019802 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004950 0.000000 0.004950 0.014851 0.000000 0.004950 0.000000 0.014851 0.004950 0.000000 0.004950 0.004950 0.014851 0.000000 0.004950 0.000000 0.009901 0.009901 0.000000 0.000000 0.000000 
0 0.004950 0.000000 0.004950 0.009901 0.000000 0.000000 0.014851 0.000000 0.009901 0.000000 0.000000 0.000000 0.000000 0.004950 0.000000 0.004950 0.009901 0.014851 0.004950 0.009901 0.000000 0.009901 0.000000 0.000000 0.000000 0.004950 0.004950 0.000000 0.000000 0.004950 0.004950 0.000000 0.000000 0.004950 0.009901 0.004950 0.000000 0.004950 0.004950 0.000000 0.000000 0.000000 0.004950 0.004950 0.000000 0.009901 0.000000 0.004950 0.004950 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.014851 0.009901 0.000000 0.004950 0.000000 0.009901 0.000000 0.000000 0.009901 0.000000 0.049505 0.000000 0.004950 0.019802 0.000000 0.004950 0.009901 0.004950 0.004950 0.004950 0.009901 0.000000 0.004950 0.000000 0.009901 0.009901 0.014851 0.000000 0.004950 0.009901 0.000000 0.000000 0.004950 0.024752 0.004950 0.014851 0.000000 0.004950 0.000000 0.000000 0.004950 0.000000 0.004950 0.009901 0.004950 0.000000 0.004950 0.000000 0.000000 0.004950 0.004950 0.009901 0.004950 0.000000 0.000000 0.009901 0.009901 0.000000 0.009901 0.004950 0.000000 0.000000 0.000000 0.004950 0.014851 0.009901 0.004950 0.000000 0.004950 0.009901 0.000000 0.000000 0.009901 0.004950 0.034653 0.009901 0.019802 0.009901 0.000000 0.004950 0.000000 0.004950 0.004950 0.004950 0.000000 0.004950 0.004950 0.000000 0.014851 0.000000 0.009901 0.000000 0.000000 0.000000 0.000000 0.004950 0.000000 0.000000 0.000000 0.000000 0.004950 0.000000 0.000000 0.004950 0.000000 0.004950 0.004950 0.000000 0.000000 0.009901 0.000000 0.009901 0.009901 0.000000 0.009901 0.000000 0.000000 0.004950 0.004950 0.004950 0.004950 0.014851 0.000000 0.000000 0.000000 0.000000 0.000000 0.009901 0.000000 0.004950 0.004950 0.009901 0.000000 0.009901 0.000000 0.009901 0.000000 0.000000 0.000000 0.000000 0.000000 0.004950 0.000000 0.000000 0.004950 0.000000 0.004950 0.000000 0.004950 0.004950 0.000000 0.004950 0.000000 0.000000 0.000000 0.004950 0.000000 0.000000 0.004950 0.000000 0.000000 0.000000 0.004950 0.004950 0.009901 0.000000 0.004950 0.000000 0.000000 0.000000 0.000000 0.009901 0.009901 0.000000 0.000000 0.004950 0.000000 0.000000 0.000000 0.009901 0.004950 0.000000 0.000000 0.004950 0.004950 0.000000 0.000000 0.000000 0.000000 
0 0.000000 0.010101 0.005051 0.020202 0.000000 0.000000 0.010101 0.005051 0.005051 0.005051 0.010101 0.005051 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005051 0.000000 0.010101 0.000000 0.000000 0.005051 0.000000 0.005051 0.010101 0.015152 0.005051 0.005051 0.005051 0.005051 0.000000 0.000000 0.005051 0.015152 0.005051 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005051 0.010101 0.010101 0.005051 0.005051 0.010101 0.000000 0.005051 0.015152 0.000000 0.000000 0.000000 0.000000 0.000000 0.010101 0.000000 0.010101 0.005051 0.005051 0.000000 0.000000 0.010101 0.005051 0.000000 0.020202 0.005051 0.005051 0.005051 0.020202 0.005051 0.000000 0.000000 0.020202 0.005051 0.005051 0.005051 0.005051 0.005051 0.000000 0.005051 0.010101 0.010101 0.005051 0.005051 0.005051 0.005051 0.010101 0.025253 0.005051 0.010101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005051 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005051 0.010101 0.010101 0.000000 0.005051 0.005051 0.000000 0.000000 0.005051 0.000000 0.005051 0.015152 0.000000 0.000000 0.000000 0.000000 0.005051 0.020202 0.000000 0.005051 0.000000 0.000000 0.000000 0.000000 0.005051 0.005051 0.000000 0.005051 0.010101 0.000000 0.005051 0.005051 0.000000 0.015152 0.000000 0.005051 0.000000 0.005051 0.000000 0.005051 0.015152 0.000000 0.005051 0.000000 0.000000 0.000000 0.010101 0.000000 0.000000 0.005051 0.005051 0.005051 0.010101 0.005051 0.000000 0.000000 0.005051 0.000000 0.000000 0.000000 0.010101 0.005051 0.000000 0.000000 0.000000 0.005051 0.000000 0.005051 0.000000 0.005051 0.000000 0.000000 0.000000 0.000000 0.010101 0.000000 0.005051 0.010101 0.005051 0.015152 0.010101 0.000000 0.005051 0.000000 0.020202 0.000000 0.015152 0.000000 0.005051 0.000000 0.000000 0.005051 0.000000 0.000000 0.010101 0.010101 0.000000 0.005051 0.005051 0.000000 0.010101 0.000000 0.010101 0.000000 0.000000 0.005051 0.000000 0.000000 0.005051 0.000000 0.000000 0.005051 0.005051 0.000000 0.000000 0.000000 0.020202 0.000000 0.010101 0.000000 0.010101 0.005051 0.005051 0.005051 0.000000 0.000000 0.005051 0.000000 0.000000 0.000000 0.005051 0.000000 0.005051 0.000000 0.000000 0.010101 
0 0.005025 0.000000 0.010050 0.005025 0.005025 0.020101 0.005025 0.010050 0.005025 0.010050 0.000000 0.005025 0.005025 0.000000 0.005025 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005025 0.000000 0.005025 0.005025 0.000000 0.005025 0.000000 0.000000 0.000000 0.000000 0.000000 0.005025 0.005025 0.005025 0.005025 0.000000 0.010050 0.005025 0.010050 0.000000 0.010050 0.010050 0.005025 0.000000 0.005025 0.005025 0.000000 0.020101 0.005025 0.005025 0.000000 0.015075 0.000000 0.000000 0.005025 0.000000 0.000000 0.010050 0.000000 0.000000 0.010050 0.000000 0.000000 0.010050 0.000000 0.005025 0.025126 0.000000 0.000000 0.000000 0.010050 0.000000 0.000000 0.000000 0.010050 0.000000 0.000000 0.010050 0.000000 0.005025 0.000000 0.005025 0.000000 0.010050 0.005025 0.000000 0.005025 0.000000 0.020101 0.010050 0.005025 0.005025 0.000000 0.005025 0.015075 0.010050 0.005025 0.005025 0.000000 0.000000 0.010050 0.000000 0.000000 0.000000 0.005025 0.005025 0.000000 0.010050 0.000000 0.000000 0.005025 0.000000 0.000000 0.000000 0.010050 0.010050 0.005025 0.000000 0.010050 0.000000 0.000000 0.000000 0.005025 0.000000 0.015075 0.005025 0.000000 0.005025 0.000000 0.020101 0.000000 0.000000 0.010050 0.000000 0.005025 0.005025 0.000000 0.000000 0.005025 0.000000 0.000000 0.005025 0.015075 0.010050 0.015075 0.010050 0.000000 0.005025 0.005025 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005025 0.000000 0.010050 0.005025 0.015075 0.000000 0.005025 0.005025 0.000000 0.000000 0.000000 0.005025 0.015075 0.000000 0.020101 0.005025 0.000000 0.005025 0.000000 0.000000 0.005025 0.005025 0.000000 0.010050 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.010050 0.000000 0.000000 0.010050 0.000000 0.000000 0.005025 0.000000 0.000000 0.010050 0.005025 0.005025 0.005025 0.005025 0.005025 0.005025 0.000000 0.005025 0.010050 0.000000 0.005025 0.000000 0.000000 0.000000 0.005025 0.000000 0.000000 0.005025 0.010050 0.005025 0.000000 0.010050 0.000000 0.000000 0.000000 0.005025 0.005025 0.020101 0.000000 0.000000 0.000000 0.005025 0.000000 0.010050 0.005025 0.005025 0.010050 0.005025 0.000000 0.000000 0.000000 0.005025 0.010050 0.005025 0.010050 0.000000 0.010050 0.000000 0.000000 
0 0.009950 0.000000 0.009950 0.009950 0.000000 0.004975 0.000000 0.000000 0.000000 0.004975 0.000000 0.004975 0.004975 0.019900 0.019900 0.004975 0.004975 0.009950 0.000000 0.000000 0.009950 0.000000 0.000000 0.000000 0.000000 0.000000 0.004975 0.000000 0.004975 0.000000 0.000000 0.000000 0.009950 0.000000 0.004975 0.004975 0.000000 0.004975 0.009950 0.000000 0.000000 0.009950 0.000000 0.000000 0.000000 0.000000 0.004975 0.004975 0.000000 0.000000 0.000000 0.004975 0.034826 0.000000 0.004975 0.000000 0.000000 0.000000 0.000000 0.000000 0.004975 0.004975 0.000000 0.000000 0.014925 0.000000 0.029851 0.000000 0.004975 0.014925 0.004975 0.009950 0.009950 0.000000 0.014925 0.000000 0.000000 0.004975 0.004975 0.009950 0.000000 0.014925 0.014925 0.000000 0.000000 0.000000 0.004975 0.000000 0.000000 0.004975 0.014925 0.004975 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.004975 0.000000 0.004975 0.000000 0.000000 0.009950 0.000000 0.004975 0.000000 0.004975 0.000000 0.014925 0.000000 0.019900 0.000000 0.009950 0.000000 0.019900 0.000000 0.000000 0.009950 0.000000 0.000000 0.009950 0.004975 0.000000 0.000000 0.004975 0.009950 0.000000 0.004975 0.000000 0.024876 0.000000 0.004975 0.000000 0.000000 0.000000 0.000000 0.004975 0.004975 0.004975 0.000000 0.000000 0.000000 0.000000 0.009950 0.004975 0.004975 0.004975 0.004975 0.004975 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.009950 0.000000 0.004975 0.009950 0.000000 0.004975 0.004975 0.000000 0.000000 0.000000 0.000000 0.004975 0.009950 0.004975 0.004975 0.009950 0.000000 0.000000 0.004975 0.004975 0.004975 0.014925 0.004975 0.000000 0.000000 0.000000 0.000000 0.000000 0.004975 0.014925 0.000000 0.000000 0.004975 0.069652 0.000000 0.000000 0.000000 0.000000 0.000000 0.004975 0.000000 0.009950 0.000000 0.004975 0.004975 0.000000 0.000000 0.000000 0.004975 0.000000 0.004975 0.004975 0.000000 0.000000 0.000000 0.000000 0.000000 0.029851 0.009950 0.000000 0.000000 0.004975 0.000000 0.000000 0.004975 0.009950 0.000000 0.004975 0.004975 0.000000 0.009950 0.000000 0.000000 0.000000 0.000000 0.004975 0.000000 0.000000 0.004975 0.004975 0.000000 0.014925 0.000000 0.000000 0.004975 0.000000 0.004975 0.000000 0.000000 
0 0.010000 0.000000 0.000000 0.005000 0.000000 0.005000 0.000000 0.000000 0.000000 0.005000 0.000000 0.000000 0.005000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005000 0.010000 0.000000 0.015000 0.000000 0.000000 0.010000 0.005000 0.000000 0.010000 0.005000 0.000000 0.010000 0.005000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.025000 0.025000 0.005000 0.005000 0.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005000 0.000000 0.000000 0.000000 0.005000 0.005000 0.000000 0.000000 0.000000 0.000000 0.005000 0.005000 0.000000 0.000000 0.005000 0.015000 0.000000 0.000000 0.000000 0.005000 0.000000 0.010000 0.000000 0.015000 0.025000 0.000000 0.000000 0.000000 0.005000 0.010000 0.010000 0.010000 0.005000 0.000000 0.000000 0.000000 0.005000 0.005000 0.000000 0.000000 0.000000 0.000000 0.005000 0.000000 0.000000 0.005000 0.000000 0.045000 0.000000 0.000000 0.000000 0.005000 0.005000 0.000000 0.000000 0.000000 0.005000 0.000000 0.000000 0.000000 0.000000 0.010000 0.000000 0.010000 0.005000 0.000000 0.005000 0.005000 0.000000 0.000000 0.000000 0.035000 0.000000 0.005000 0.000000 0.000000 0.000000 0.000000 0.050000 0.000000 0.010000 0.005000 0.000000 0.000000 0.010000 0.010000 0.015000 0.005000 0.000000 0.005000 0.000000 0.000000 0.000000 0.000000 0.000000 0.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005000 0.000000 0.000000 0.000000 0.000000 0.015000 0.000000 0.005000 0.000000 0.000000 0.000000 0.000000 0.020000 0.020000 0.000000 0.000000 0.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.020000 0.010000 0.000000 0.000000 0.010000 0.000000 0.000000 0.000000 0.010000 0.000000 0.010000 0.010000 0.005000 0.000000 0.020000 0.005000 0.005000 0.005000 0.005000 0.000000 0.010000 0.000000 0.005000 0.000000 0.005000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.010000 0.000000 0.020000 0.005000 0.000000 0.000000 0.010000 0.010000 0.010000 0.000000 0.000000 0.000000 0.005000 0.005000 0.000000 0.005000 0.015000 0.000000 0.000000 0.000000 0.000000 0.000000 0.020000 0.075000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0 0.005051 0.000000 0.000000 0.000000 0.000000 0.000000 0.005051 0.000000 0.005051 0.005051 0.000000 0.005051 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005051 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005051 0.000000 0.025253 0.015152 0.005051 0.000000 0.000000 0.000000 0.015152 0.010101 0.000000 0.000000 0.015152 0.005051 0.005051 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005051 0.000000 0.000000 0.000000 0.015152 0.005051 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005051 0.000000 0.000000 0.000000 0.010101 0.000000 0.000000 0.000000 0.010101 0.025253 0.000000 0.000000 0.000000 0.000000 0.010101 0.000000 0.015152 0.005051 0.000000 0.000000 0.000000 0.005051 0.005051 0.000000 0.000000 0.015152 0.010101 0.015152 0.010101 0.005051 0.000000 0.005051 0.020202 0.000000 0.000000 0.005051 0.010101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.020202 0.000000 0.005051 0.010101 0.000000 0.005051 0.000000 0.000000 0.000000 0.000000 0.010101 0.000000 0.000000 0.015152 0.000000 0.000000 0.000000 0.060606 0.000000 0.000000 0.010101 0.005051 0.010101 0.020202 0.000000 0.005051 0.005051 0.000000 0.010101 0.005051 0.000000 0.005051 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.015152 0.000000 0.005051 0.000000 0.000000 0.000000 0.005051 0.010101 0.000000 0.010101 0.000000 0.010101 0.000000 0.015152 0.000000 0.000000 0.000000 0.025253 0.010101 0.000000 0.000000 0.020202 0.010101 0.000000 0.010101 0.000000 0.000000 0.000000 0.005051 0.000000 0.000000 0.010101 0.020202 0.000000 0.005051 0.005051 0.000000 0.000000 0.000000 0.000000 0.000000 0.005051 0.000000 0.015152 0.000000 0.005051 0.005051 0.005051 0.000000 0.020202 0.010101 0.000000 0.000000 0.000000 0.000000 0.000000 0.010101 0.000000 0.005051 0.010101 0.010101 0.000000 0.005051 0.000000 0.000000 0.010101 0.005051 0.010101 0.015152 0.000000 0.040404 0.000000 0.000000 0.000000 0.000000 0.000000 0.005051 0.005051 0.000000 0.000000 0.005051 0.010101 0.000000 0.015152 0.035354 0.000000 
